id,date,asset,liability
24678,9/30/2001,95567,89305
24679,12/31/2001,103334,94615
24679,3/31/2001,96388,87994
24679,6/30/2001,97710,89051
24679,9/30/2001,103997,95078
2468,12/31/2001,229686,201089
2468,3/31/2001,214162,186599
2468,6/30/2001,217222,189525
2468,9/30/2001,218901,189477
24681,12/31/2001,1203,20
24681,3/31/2001,3094,1877
24681,6/30/2001,3014,1775
24681,9/30/2001,1264,39
24682,12/31/2001,56865,50835
24682,3/31/2001,60753,55061
24682,6/30/2001,57783,51999
24682,9/30/2001,57542,51520
24688,12/31/2001,463717,422939
24688,3/31/2001,443797,406244
24688,6/30/2001,477531,438794
24688,9/30/2001,483560,443478
2469,12/31/2001,61758,56281
2469,3/31/2001,65439,60217
2469,6/30/2001,63947,58631
2469,9/30/2001,62930,57450
24701,12/31/2001,26098,24026
24701,3/31/2001,22871,20888
24701,6/30/2001,25190,23166
24701,9/30/2001,25207,23161
24707,12/31/2001,24258,22586
24707,3/31/2001,22231,20453
24707,6/30/2001,23107,21314
24707,9/30/2001,23955,22114
24735,12/31/2001,3950000,3500000
24735,3/31/2001,4640000,4120000
24735,6/30/2001,4250000,3710000
24735,9/30/2001,4010000,3580000
24736,12/31/2001,156141,116759
24736,3/31/2001,119010,112071
24736,6/30/2001,113962,106813
24736,9/30/2001,118408,111084
24743,12/31/2001,920196,851691
24743,3/31/2001,846878,787455
24743,6/30/2001,853573,791984
24743,9/30/2001,860762,795569
24746,12/31/2001,110010,102414
24746,3/31/2001,115065,107840
24746,6/30/2001,117368,109934
24746,9/30/2001,112303,104502
2476,12/31/2001,104910,96413
2476,3/31/2001,102676,94662
2476,6/30/2001,97463,89064
2476,9/30/2001,99730,91162
24760,3/31/2001,499127,406645
24763,12/31/2001,67068,59237
24763,3/31/2001,63381,55755
24763,6/30/2001,64707,56928
24763,9/30/2001,66393,58735
2477,12/31/2001,47161,43229
2477,3/31/2001,43263,39813
2477,6/30/2001,43529,39884
2477,9/30/2001,43813,40037
24792,3/31/2001,1050000,974656
24794,12/31/2001,23970,22204
24794,3/31/2001,19911,18046
24794,6/30/2001,20505,18680
24794,9/30/2001,22315,20487
24799,12/31/2001,100945,88611
24799,3/31/2001,91166,78818
24799,6/30/2001,96179,83857
24799,9/30/2001,101430,88850
248,3/31/2001,56274,52165
248,6/30/2001,57453,53373
248,9/30/2001,56435,52425
248,12/31/2001,60236,54833
24809,12/31/2001,9251,4701
24809,3/31/2001,9307,4784
24809,6/30/2001,9283,4738
24809,9/30/2001,9286,4733
24811,12/31/2001,1110000,1030000
24811,3/31/2001,983414,918235
24811,6/30/2001,1080000,1010000
24811,9/30/2001,1090000,1020000
2482,12/31/2001,150600,138128
2482,3/31/2001,137382,125368
2482,6/30/2001,142968,130898
2482,9/30/2001,146357,133949
24823,12/31/2001,218293,202624
24823,3/31/2001,212977,197123
24823,6/30/2001,219392,205797
24823,9/30/2001,226950,209891
24829,12/31/2001,232084,207272
24829,3/31/2001,292159,269724
24829,6/30/2001,322364,299084
24829,9/30/2001,275637,251249
2484,12/31/2001,26804,24585
2484,3/31/2001,22545,20662
2484,6/30/2001,24758,22788
2484,9/30/2001,25363,23310
24841,3/31/2001,93996,85333
24841,6/30/2001,91721,83097
24841,9/30/2001,98244,89235
24841,12/31/2001,118441,109221
2485,12/31/2001,29594,27006
2485,3/31/2001,28860,26255
2485,6/30/2001,29156,26575
2485,9/30/2001,29227,26510
24858,12/31/2001,59577,53351
24858,3/31/2001,61071,54748
24858,6/30/2001,60193,53802
24858,9/30/2001,58185,51541
24862,12/31/2001,74137,67312
24862,3/31/2001,70514,63929
24862,6/30/2001,72146,65515
24862,9/30/2001,75670,68850
24865,12/31/2001,46443,41487
24865,3/31/2001,42550,37578
24865,6/30/2001,44346,39346
24865,9/30/2001,45846,40771
24866,3/31/2001,67280,61438
24866,6/30/2001,65490,59518
24866,12/31/2001,69373,59850
24866,9/30/2001,69232,59092
24867,12/31/2001,482316,413205
24867,3/31/2001,761733,692612
24867,6/30/2001,768496,706954
24867,9/30/2001,662323,590379
2487,12/31/2001,7180000,6720000
2487,3/31/2001,7540000,7100000
2487,6/30/2001,7540000,7080000
2487,9/30/2001,7390000,6920000
2489,12/31/2001,98466,90863
2489,3/31/2001,91505,84275
2489,6/30/2001,94108,86734
2489,9/30/2001,98982,91363
24897,12/31/2001,137610,120329
24897,3/31/2001,119635,103108
24897,6/30/2001,122998,106164
24897,9/30/2001,130791,113579
249,12/31/2001,39046,35303
249,3/31/2001,36399,32731
249,6/30/2001,36886,33209
249,9/30/2001,37402,33600
24902,12/31/2001,47284,43728
24902,3/31/2001,43908,39815
24902,6/30/2001,43075,39659
24902,9/30/2001,46964,43430
24903,12/31/2001,402302,370371
24903,3/31/2001,379257,352973
24903,6/30/2001,374295,347006
24903,9/30/2001,413803,383395
24919,12/31/2001,209994,192093
24919,3/31/2001,200839,183881
24919,6/30/2001,198935,181522
24919,9/30/2001,203355,185346
24920,12/31/2001,332681,279678
24920,3/31/2001,269104,218291
24920,6/30/2001,288990,237215
24920,9/30/2001,314227,261143
24922,12/31/2001,103331,96151
24922,3/31/2001,91064,84634
24922,6/30/2001,94235,87560
24922,9/30/2001,99229,92301
24935,3/31/2001,76631,70572
24935,12/31/2001,90484,83156
24935,6/30/2001,78795,71715
24935,9/30/2001,83332,76052
24939,12/31/2001,114294,104416
24939,3/31/2001,97753,88870
24939,6/30/2001,97913,88822
24939,9/30/2001,106922,97408
24957,12/31/2001,56025,51536
24957,3/31/2001,53454,49191
24957,6/30/2001,54712,50277
24957,9/30/2001,55345,50740
2496,12/31/2001,85500,79587
2496,3/31/2001,83805,78353
2496,6/30/2001,85508,79852
2496,9/30/2001,84322,78313
24960,12/31/2001,293040,262721
24960,3/31/2001,285277,257420
24960,6/30/2001,301265,274106
24960,9/30/2001,279527,250049
24961,12/31/2001,216814,195495
24961,3/31/2001,224311,205748
24961,6/30/2001,216422,197231
24961,9/30/2001,205937,185290
24963,12/31/2001,363897,340323
24963,3/31/2001,305995,286174
24963,6/30/2001,313169,292794
24963,9/30/2001,336958,314306
24966,12/31/2001,37104,33919
24966,3/31/2001,33587,30623
24966,6/30/2001,33649,30594
24966,9/30/2001,36529,33396
24979,12/31/2001,25662,23553
24979,3/31/2001,25017,22932
24979,6/30/2001,25673,23588
24979,9/30/2001,27025,24937
24998,12/31/2001,10900000,10100000
24998,3/31/2001,9870000,9080000
24998,6/30/2001,9780000,8980000
24998,9/30/2001,10400000,9530000
2500,12/31/2001,270689,252549
2500,3/31/2001,259062,241637
2500,6/30/2001,251484,234070
2500,9/30/2001,259015,240863
25002,12/31/2001,102902,89687
25002,3/31/2001,101135,87799
25002,6/30/2001,102501,89024
25002,9/30/2001,101109,87728
25016,12/31/2001,70283,64439
25016,3/31/2001,67976,62701
25016,6/30/2001,72662,67215
25016,9/30/2001,73461,67718
25048,12/31/2001,73897,66844
25048,3/31/2001,74140,67152
25048,6/30/2001,68101,61055
25048,9/30/2001,71227,64080
25049,3/31/2001,1270000,1110000
25049,6/30/2001,879095,728993
25049,9/30/2001,203997,54069
25050,12/31/2001,66616,59511
25050,3/31/2001,63256,56170
25050,6/30/2001,63835,56722
25050,9/30/2001,65560,58472
25054,12/31/2001,13018,11994
25054,3/31/2001,9505,8492
25054,6/30/2001,10073,9040
25054,9/30/2001,12810,11776
25058,12/31/2001,141008,129089
25058,3/31/2001,144318,129545
25058,6/30/2001,157208,142867
25058,9/30/2001,145249,131527
25060,12/31/2001,103887,92653
25060,3/31/2001,108333,97875
25060,6/30/2001,97962,87132
25060,9/30/2001,103504,92358
25062,12/31/2001,67285,61963
25062,3/31/2001,48495,43413
25062,6/30/2001,52788,47598
25062,9/30/2001,60236,54951
25065,12/31/2001,52896,47483
25065,3/31/2001,39528,34215
25065,6/30/2001,38818,33399
25065,9/30/2001,38804,33235
25069,12/31/2001,158774,140524
25069,3/31/2001,184984,166480
25069,6/30/2001,182955,164352
25069,9/30/2001,176587,157666
25070,12/31/2001,385563,350046
25070,3/31/2001,334634,300792
25070,6/30/2001,339758,305080
25070,9/30/2001,364209,328565
25093,12/31/2001,233793,213989
25093,3/31/2001,233182,215114
25093,6/30/2001,232716,213243
25093,9/30/2001,226513,207475
251,12/31/2001,56971,51416
251,3/31/2001,58494,53305
251,6/30/2001,57799,52472
251,9/30/2001,58040,52546
25103,12/31/2001,469927,425678
25103,3/31/2001,403611,368805
25103,6/30/2001,434222,396797
25103,9/30/2001,448733,409283
25104,3/31/2001,440851,410259
25122,12/31/2001,131116,118086
25122,3/31/2001,140394,127231
25122,6/30/2001,139790,126935
25122,9/30/2001,137616,124596
25127,12/31/2001,37322,34481
25127,3/31/2001,35063,32195
25127,6/30/2001,34134,31254
25127,9/30/2001,34565,31793
25139,3/31/2001,34501,32230
25139,6/30/2001,34931,32158
25144,12/31/2001,109364,101726
25144,3/31/2001,111727,104712
25144,6/30/2001,105687,98385
25144,9/30/2001,104601,96938
25154,12/31/2001,51106,46061
25154,3/31/2001,46752,42150
25154,6/30/2001,45745,40961
25154,9/30/2001,51089,46146
25155,12/31/2001,367925,336505
25155,3/31/2001,384791,354224
25155,6/30/2001,374290,343317
25155,9/30/2001,375857,344023
25158,12/31/2001,477746,428098
25158,3/31/2001,457558,410302
25158,6/30/2001,483967,436266
25158,9/30/2001,483508,435122
25161,12/31/2001,39914,35296
25161,3/31/2001,40347,35950
25161,6/30/2001,39539,35175
25161,9/30/2001,38887,34361
25172,12/31/2001,197740,181202
25172,3/31/2001,198771,183506
25172,6/30/2001,201548,185659
25172,9/30/2001,193316,177017
25173,12/31/2001,88519,81209
25173,3/31/2001,86378,79403
25173,6/30/2001,90857,83863
25173,9/30/2001,87793,80665
25178,12/31/2001,97033,10961
25178,3/31/2001,102019,18164
25178,6/30/2001,103754,18886
25178,9/30/2001,95842,10410
25185,12/31/2001,1240000,1140000
25185,3/31/2001,1200000,1100000
25185,6/30/2001,1170000,1080000
25185,9/30/2001,1200000,1100000
25192,12/31/2001,461569,391375
25192,3/31/2001,549330,470409
25192,6/30/2001,545336,464250
25192,9/30/2001,539666,462573
252,12/31/2001,72970,66744
252,3/31/2001,79142,73263
252,6/30/2001,74889,68887
252,9/30/2001,72773,66559
2521,12/31/2001,180746,156090
2521,3/31/2001,138306,115084
2521,6/30/2001,146442,122772
2521,9/30/2001,154256,129637
25222,12/31/2001,39461,33810
25222,3/31/2001,41474,36316
25222,6/30/2001,40326,34969
25222,9/30/2001,40530,35048
25231,12/31/2001,22898,20971
25231,3/31/2001,18307,16682
25231,6/30/2001,17926,16195
25231,9/30/2001,17982,16120
25233,12/31/2001,159637,148307
25233,3/31/2001,152741,142366
25233,6/30/2001,155300,144813
25233,9/30/2001,157855,146606
25234,12/31/2001,88186,74770
25234,3/31/2001,83704,71044
25234,6/30/2001,82758,69726
25234,9/30/2001,85117,71667
25243,12/31/2001,116810,105815
25243,3/31/2001,123123,111944
25243,6/30/2001,117632,106745
25243,9/30/2001,116264,104917
25247,12/31/2001,154176,138304
25247,3/31/2001,167425,151780
25247,6/30/2001,138421,122545
25247,9/30/2001,161982,146155
25249,12/31/2001,83392,77029
25249,3/31/2001,72837,66523
25249,6/30/2001,77060,70564
25249,9/30/2001,84395,77524
25258,12/31/2001,279486,255832
25258,3/31/2001,246573,223786
25258,6/30/2001,268568,245518
25258,9/30/2001,283659,260313
25259,12/31/2001,238943,219551
25259,3/31/2001,233800,214747
25259,6/30/2001,243976,224760
25259,9/30/2001,243452,223634
2526,12/31/2001,137827,123152
2526,3/31/2001,124772,110910
2526,6/30/2001,130186,116103
2526,9/30/2001,130678,116221
25260,12/31/2001,11990,10471
25260,3/31/2001,11678,10148
25260,6/30/2001,11490,9917
25260,9/30/2001,11423,9805
25266,12/31/2001,72258,64943
25266,3/31/2001,74217,67506
25266,6/30/2001,74517,67572
25266,9/30/2001,78947,71726
25267,12/31/2001,47305,43172
25267,3/31/2001,41340,37627
25267,6/30/2001,43251,39412
25267,9/30/2001,48052,44043
25268,12/31/2001,92632,80764
25268,3/31/2001,89862,78069
25268,6/30/2001,93286,81505
25268,9/30/2001,93422,81564
25273,12/31/2001,204767,183244
25273,3/31/2001,186663,166183
25273,6/30/2001,189724,168948
25273,9/30/2001,194114,172942
25291,12/31/2001,32080,29638
25291,3/31/2001,32824,30377
25291,6/30/2001,31220,28782
25291,9/30/2001,31935,29423
25293,12/31/2001,2300000,2170000
25293,3/31/2001,1790000,1690000
25293,6/30/2001,1750000,1640000
25293,9/30/2001,2040000,1920000
25296,12/31/2001,117158,109029
25296,3/31/2001,105175,97220
25296,6/30/2001,102590,94777
25296,9/30/2001,104958,96828
253,12/31/2001,93301,84841
253,3/31/2001,88554,80661
253,6/30/2001,90582,82473
253,9/30/2001,93731,85206
25302,12/31/2001,48712,44322
25302,3/31/2001,52521,47950
25302,6/30/2001,51422,47027
25302,9/30/2001,50022,45587
25325,12/31/2001,136674,126342
25325,3/31/2001,131637,122142
25325,6/30/2001,134941,125205
25325,9/30/2001,134849,124549
25328,12/31/2001,11366,10233
25328,3/31/2001,9854,8786
25328,6/30/2001,9432,8378
25328,9/30/2001,11575,10445
25330,12/31/2001,274662,248533
25330,3/31/2001,286908,263085
25330,6/30/2001,283568,259106
25330,9/30/2001,274726,249535
25332,12/31/2001,4203,1268
25332,3/31/2001,4812,1697
25332,6/30/2001,4894,1823
25332,9/30/2001,4804,1781
25333,12/31/2001,94984,88799
25333,3/31/2001,82940,77261
25333,6/30/2001,90813,85304
25333,9/30/2001,82355,76145
25340,12/31/2001,10247,9419
25340,3/31/2001,10634,9877
25340,6/30/2001,10538,9755
25340,9/30/2001,8362,7563
254,12/31/2001,95926,85282
254,3/31/2001,90053,80747
254,6/30/2001,89123,79305
254,9/30/2001,93684,83305
255,12/31/2001,74323,67721
255,3/31/2001,65252,58722
255,6/30/2001,68451,61715
255,9/30/2001,67985,60794
2557,12/31/2001,307604,286775
2557,3/31/2001,260029,240056
2557,6/30/2001,266952,247038
2557,9/30/2001,279838,258911
2558,12/31/2001,188000000,169000000
2558,3/31/2001,201000000,182000000
2558,6/30/2001,191000000,171000000
2558,9/30/2001,190000000,170000000
25580,12/31/2001,298155,274572
25580,3/31/2001,310103,287080
25580,6/30/2001,318263,294809
25580,9/30/2001,305905,281267
25591,12/31/2001,20273,17478
25591,3/31/2001,19698,17025
25591,6/30/2001,19518,16802
25591,9/30/2001,19468,16699
25594,12/31/2001,266657,245520
25594,3/31/2001,240447,222194
25594,6/30/2001,253271,234284
25594,9/30/2001,266365,247855
256,12/31/2001,42370,34250
256,3/31/2001,38112,30271
256,6/30/2001,38749,30810
256,9/30/2001,41022,32929
25604,12/31/2001,33585,31206
25604,3/31/2001,29362,27084
25604,6/30/2001,30575,28215
25604,9/30/2001,32642,30306
25620,12/31/2001,239646,209971
25620,3/31/2001,198288,163187
25620,6/30/2001,201722,171703
25620,9/30/2001,230320,200289
25621,12/31/2001,128998,116738
25621,3/31/2001,122078,110567
25621,6/30/2001,121631,110053
25621,9/30/2001,125258,113268
25644,12/31/2001,130903,119258
25644,3/31/2001,128979,117634
25644,6/30/2001,132205,120860
25644,9/30/2001,132007,119969
25645,12/31/2001,328998,302577
25645,9/30/2001,312836,287782
25645,3/31/2001,289347,266387
25645,6/30/2001,293109,269961
25648,12/31/2001,145872,134198
25648,3/31/2001,120292,108933
25648,6/30/2001,123051,111353
25648,9/30/2001,140901,129320
25651,12/31/2001,167564,156053
25651,3/31/2001,165116,154080
25651,6/30/2001,172883,160947
25651,9/30/2001,174820,162850
25653,12/31/2001,5040000,4620000
25653,3/31/2001,4400000,4030000
25653,6/30/2001,4720000,4330000
25653,9/30/2001,4900000,4500000
25654,12/31/2001,114562,104895
25654,3/31/2001,123952,115502
25654,6/30/2001,119150,110360
25654,9/30/2001,118260,108416
25661,12/31/2001,592731,545850
25661,3/31/2001,605551,562590
25661,6/30/2001,603672,558319
25661,9/30/2001,588378,541904
25665,12/31/2001,87118,79298
25665,3/31/2001,80627,73385
25665,6/30/2001,84465,77039
25665,9/30/2001,85352,77692
25667,12/31/2001,900758,770854
25667,3/31/2001,883861,769966
25667,6/30/2001,890836,772861
25667,9/30/2001,901455,776190
25668,12/31/2001,31414,27319
25668,3/31/2001,30415,26427
25668,6/30/2001,30440,26398
25668,9/30/2001,31406,27280
25679,12/31/2001,508311,462928
25679,3/31/2001,566169,516902
25679,6/30/2001,539386,491010
25679,9/30/2001,517510,466072
2569,12/31/2001,161878,149161
2569,3/31/2001,155619,142844
2569,6/30/2001,156490,143865
2569,9/30/2001,163982,150917
25703,12/31/2001,78220,71819
25703,3/31/2001,75807,69428
25703,6/30/2001,79276,72988
25703,9/30/2001,79920,73575
25719,12/31/2001,42947,38504
25719,3/31/2001,44768,40261
25719,6/30/2001,42313,37856
25719,9/30/2001,41594,36996
25720,12/31/2001,58326,52634
25720,3/31/2001,61226,55919
25720,6/30/2001,61156,55700
25720,9/30/2001,61811,56182
25726,12/31/2001,76986,68691
25726,3/31/2001,75723,67707
25726,6/30/2001,76879,68766
25726,9/30/2001,78212,69869
25727,3/31/2001,85655,63957
25738,12/31/2001,75130,67620
25738,3/31/2001,69641,62669
25738,6/30/2001,67294,60371
25738,9/30/2001,67330,59769
25739,12/31/2001,82204,72757
25739,3/31/2001,80636,71411
25739,6/30/2001,79304,70068
25739,9/30/2001,75019,65632
25744,12/31/2001,61505,57343
25744,3/31/2001,57552,53779
25744,6/30/2001,60051,56148
25744,9/30/2001,60624,56561
25745,12/31/2001,336036,307024
25745,3/31/2001,302146,275571
25745,6/30/2001,318618,291232
25745,9/30/2001,331732,303492
25748,12/31/2001,101977,93200
25748,3/31/2001,99107,90350
25748,6/30/2001,100590,91481
25748,9/30/2001,102585,92941
25749,12/31/2001,127418,113414
25749,3/31/2001,118790,105557
25749,6/30/2001,127105,113670
25749,9/30/2001,127467,113653
2575,12/31/2001,114074,106586
2575,3/31/2001,97287,90409
2575,6/30/2001,110340,103383
2575,9/30/2001,110895,103511
25750,12/31/2001,39031,35313
25750,3/31/2001,40766,37155
25750,6/30/2001,42323,38597
25750,9/30/2001,40618,36959
25752,12/31/2001,45414,42417
25752,3/31/2001,38802,36078
25752,6/30/2001,41467,38752
25752,9/30/2001,43216,40361
25765,3/31/2001,322677,279298
25767,12/31/2001,70607,65155
25767,3/31/2001,64652,59119
25767,6/30/2001,66583,60989
25767,9/30/2001,69712,64031
25783,12/31/2001,46643,43585
25783,3/31/2001,42891,40130
25783,6/30/2001,44752,41899
25783,9/30/2001,45161,42119
25795,12/31/2001,253026,231681
25795,3/31/2001,251864,232240
25795,6/30/2001,253901,233850
25795,9/30/2001,253990,232814
25796,12/31/2001,70598,64975
25796,3/31/2001,71244,65897
25796,6/30/2001,68346,62936
25796,9/30/2001,70158,64580
25797,12/31/2001,524316,466029
25797,3/31/2001,518904,463854
25797,6/30/2001,498946,442820
25797,9/30/2001,510263,452891
258,12/31/2001,936118,852645
258,3/31/2001,863763,800318
258,6/30/2001,885401,809039
258,9/30/2001,914046,833745
25803,12/31/2001,107215,86590
25803,3/31/2001,105956,88246
25803,6/30/2001,107461,88821
25803,9/30/2001,108727,88743
25804,12/31/2001,256008,235952
25804,9/30/2001,251812,232210
25804,3/31/2001,243738,225458
25804,6/30/2001,252346,233742
25806,12/31/2001,152134,141476
25806,3/31/2001,141826,131839
25806,6/30/2001,146696,136357
25806,9/30/2001,142683,132292
25809,12/31/2001,508324,377051
25809,3/31/2001,377204,253354
25809,6/30/2001,447774,321523
25809,9/30/2001,495434,366325
25828,12/31/2001,143650,133034
25828,3/31/2001,131062,121831
25828,6/30/2001,133416,123834
25828,9/30/2001,140614,130195
25832,12/31/2001,123406,110869
25832,3/31/2001,126573,113897
25832,6/30/2001,133658,120991
25832,9/30/2001,132847,120164
25834,12/31/2001,111731,102689
25834,3/31/2001,112526,102681
25834,6/30/2001,112548,102462
25834,9/30/2001,111895,103010
25847,12/31/2001,268981,247474
25847,3/31/2001,235130,217044
25847,6/30/2001,239328,220243
25847,9/30/2001,250194,229902
25849,12/31/2001,106801,97348
25849,3/31/2001,77796,68899
25849,6/30/2001,83646,74450
25849,9/30/2001,90636,81133
25851,12/31/2001,47938,42854
25851,3/31/2001,43104,38266
25851,6/30/2001,46050,41054
25851,9/30/2001,44323,39112
25853,12/31/2001,276430,254807
25853,3/31/2001,240748,221594
25853,6/30/2001,265670,246641
25853,9/30/2001,267508,246597
25858,12/31/2001,38182,35258
25858,3/31/2001,41274,38382
25858,6/30/2001,41630,38740
25858,9/30/2001,39158,36255
25862,12/31/2001,464094,433840
25862,3/31/2001,370098,344251
25862,6/30/2001,398619,372087
25862,9/30/2001,410257,379675
25865,12/31/2001,979747,909444
25865,9/30/2001,962666,895284
25865,3/31/2001,941818,874204
25865,6/30/2001,960935,892779
25866,12/31/2001,18632,16960
25866,3/31/2001,19314,17445
25866,6/30/2001,18000,16084
25866,9/30/2001,17918,16258
25869,12/31/2001,63317,57486
25869,3/31/2001,59377,54035
25869,6/30/2001,58584,53106
25869,9/30/2001,61011,55369
25870,12/31/2001,101369,84250
25870,3/31/2001,85993,70242
25870,6/30/2001,93073,76824
25870,9/30/2001,98420,81622
25879,12/31/2001,550490,511745
25879,3/31/2001,439022,402153
25879,6/30/2001,487239,449383
25879,9/30/2001,503239,462623
25881,12/31/2001,41527,38466
25881,3/31/2001,39810,36913
25881,6/30/2001,40561,37710
25881,9/30/2001,39690,36711
25883,12/31/2001,203754,181293
